age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
33,5614,0,0.02,4251052951,6606,Yes,High School or below,Male,No,Single,0,\N,3,7,66,Others,98,AR,392,21,No,No,0.56,2323,774,0,2015,2
64,116515,0.06,0.03,4251095793,6607,Yes,High School or below,Female,Yes,Single,58,\N,0,4,85,Technology Related Job,270,CO,89,36,No,Yes,0.01,11229,1020,0,2015,1
64,116515,0.06,0.03,4251095793,6607,Yes,High School or below,Female,Yes,Single,58,\N,0,4,85,Technology Related Job,270,CO,89,36,No,Yes,0.01,3356,559,0,2015,2
66,171472,0.02,0.02,4251077881,6608,Yes,Bachelor or equivalent,Female,Yes,Married,29,\N,1,6,54,Technology Related Job,447,WV,188,71,No,No,0.55,309,309,0,2015,1
66,171472,0.02,0.02,4251077881,6608,Yes,Bachelor or equivalent,Female,Yes,Married,29,\N,1,6,54,Technology Related Job,447,WV,188,71,No,No,0.55,4975,995,0,2015,2
53,113558,0.01,0.03,4251088186,6609,Yes,Bachelor or equivalent,Female,Yes,Married,69,\N,0,0,45,Others,310,CO,94,201,No,No,0.83,3386,846,0,2015,1
53,113558,0.01,0.03,4251088186,6609,Yes,Bachelor or equivalent,Female,Yes,Married,69,\N,0,0,45,Others,310,CO,94,201,No,No,0.83,2778,463,0,2015,2
56,168516,0.05,0.03,4251060079,6610,Yes,Bachelor or equivalent,Female,Yes,Single,40,\N,1,2,15,Others,487,WI,193,236,No,No,0.36,4752,594,0,2015,1
56,168516,0.05,0.03,4251060079,6610,Yes,Bachelor or equivalent,Female,Yes,Single,40,\N,1,2,15,Others,487,WI,193,236,No,No,0.36,2705,541,0,2015,2
18,29416,0.03,0.03,4251037708,6611,Yes,Master or equivalent,Male,Yes,Single,98,\N,2,0,33,Technology Related Job,159,AL,390,1,No,No,0.82,11101,925,1,2015,1
18,29416,0.03,0.03,4251037708,6611,Yes,Master or equivalent,Male,Yes,Single,98,\N,2,0,33,Technology Related Job,159,AL,390,1,No,No,0.82,2159,719,1,2015,2
20,84374,0.07,0.03,4251082402,6612,Yes,Master or equivalent,Male,No,Married,69,\N,3,2,2,Technology Related Job,335,TX,490,36,No,No,0.35,6576,730,0,2015,1
20,84374,0.07,0.03,4251082402,6612,Yes,Master or equivalent,Male,No,Married,69,\N,3,2,2,Technology Related Job,335,TX,490,36,No,No,0.35,2792,465,0,2015,2
20,84374,0.07,0.03,4251082402,6612,Yes,Master or equivalent,Male,No,Married,69,\N,3,2,2,Technology Related Job,335,TX,490,36,No,No,0.35,1356,1356,0,2015,3
22,139331,0.02,0.02,4251046012,6613,Yes,PhD or equivalent,Female,Yes,Single,39,\N,1,4,72,Technology Related Job,12,OK,89,71,No,No,0.88,2918,729,0,2015,1
22,139331,0.02,0.02,4251046012,6613,Yes,PhD or equivalent,Female,Yes,Single,39,\N,1,4,72,Technology Related Job,12,OK,89,71,No,No,0.88,2303,575,0,2015,2
78,81417,0.02,0.03,4251023901,6614,Yes,High School or below,Male,Yes,Single,80,\N,3,6,63,Others,376,TX,495,201,No,No,0.16,2264,452,1,2015,1
78,81417,0.02,0.03,4251023901,6614,Yes,High School or below,Male,Yes,Single,80,\N,3,6,63,Others,376,TX,495,201,No,No,0.16,6674,741,1,2015,2
78,81417,0.02,0.03,4251023901,6614,Yes,High School or below,Male,Yes,Single,80,\N,3,6,63,Others,376,TX,495,201,No,No,0.16,569,569,1,2015,3
40,192317,0,0,4251079077,6615,Yes,High School or below,Female,Yes,Single,18,\N,0,4,82,Others,48,VT,192,216,No,No,0.62,1881,470,0,2015,1
40,192317,0,0,4251079077,6615,Yes,High School or below,Female,Yes,Single,18,\N,0,4,82,Others,48,VT,192,216,No,No,0.62,4516,903,0,2015,2
43,247275,0.04,0.03,4251025856,6616,Yes,High School or below,Female,Yes,Married,108,\N,2,6,51,Technology Related Job,224,PA,291,1,No,No,0.15,956,478,0,2015,1
43,247275,0.04,0.03,4251025856,6616,Yes,High School or below,Female,Yes,Married,108,\N,2,6,51,Technology Related Job,224,PA,291,1,No,No,0.15,4539,756,0,2015,2
45,52232,0.07,0.03,4251058818,6617,Yes,High School or below,Male,Yes,Single,79,\N,3,0,20,Technology Related Job,400,NJ,390,36,No,No,0.68,2380,396,0,2015,1
45,52232,0.07,0.03,4251058818,6617,Yes,High School or below,Male,Yes,Single,79,\N,3,0,20,Technology Related Job,400,NJ,390,36,No,No,0.68,4828,689,0,2015,2
47,107190,0.03,0.02,4251057007,6618,Yes,High School or below,Male,No,Married,50,\N,0,3,90,Technology Related Job,77,MN,490,71,No,Yes,0.21,92,92,0,2015,1
47,107190,0.03,0.02,4251057007,6618,Yes,High School or below,Male,No,Married,50,\N,0,3,90,Technology Related Job,77,MN,490,71,No,Yes,0.21,3605,721,0,2015,2
47,107190,0.03,0.02,4251057007,6618,Yes,High School or below,Male,No,Married,50,\N,0,3,90,Technology Related Job,77,MN,490,71,No,Yes,0.21,174,174,0,2015,3
35,49276,0.02,0.03,4251071903,6619,Yes,Bachelor or equivalent,Female,No,Married,91,\N,3,5,81,Others,441,NM,395,201,No,No,0.5,6814,567,0,2015,1
35,49276,0.02,0.03,4251071903,6619,Yes,Bachelor or equivalent,Female,No,Married,91,\N,3,5,81,Others,441,NM,395,201,No,No,0.5,4746,949,0,2015,2
65,160176,0,0.03,4251042236,6620,Yes,Bachelor or equivalent,Male,Yes,Married,28,\N,0,2,99,Technology Related Job,113,NC,92,216,No,No,0.96,3881,485,0,2015,1
65,160176,0,0.03,4251042236,6620,Yes,Bachelor or equivalent,Male,Yes,Married,28,\N,0,2,99,Technology Related Job,113,NC,92,216,No,No,0.96,3259,465,0,2015,2
67,215134,0.04,0.03,4251052461,6621,Yes,Bachelor or equivalent,Female,Yes,Single,119,\N,1,4,69,Technology Related Job,289,MO,192,1,No,No,0.49,3023,1007,0,2015,1
67,215134,0.04,0.03,4251052461,6621,Yes,Bachelor or equivalent,Female,Yes,Single,119,\N,1,4,69,Technology Related Job,289,MO,192,1,No,No,0.49,2747,686,0,2015,2
69,20091,0,0.03,4251053915,6622,Yes,Master or equivalent,Female,Yes,Married,90,\N,2,7,38,Technology Related Job,466,LA,291,36,No,No,0.02,2272,454,0,2015,1
69,20091,0,0.03,4251053915,6622,Yes,Master or equivalent,Female,Yes,Married,90,\N,2,7,38,Technology Related Job,466,LA,291,36,No,No,0.02,2606,868,0,2015,2
71,75049,0.03,0.02,4251024606,6623,Yes,Master or equivalent,Female,Yes,Single,61,\N,0,1,7,Technology Related Job,142,GA,390,71,No,No,0.55,3795,759,0,2015,1
71,75049,0.03,0.02,4251024606,6623,Yes,Master or equivalent,Female,Yes,Single,61,\N,0,1,7,Technology Related Job,142,GA,390,71,No,No,0.55,8232,1029,0,2015,2
19,73077,0.05,0,4251044305,6624,Yes,High School or below,Female,Yes,Married,68,\N,2,6,48,Others,2,NE,394,181,No,No,0.76,2591,518,0,2015,1
19,73077,0.05,0,4251044305,6624,Yes,High School or below,Female,Yes,Married,68,\N,2,6,48,Others,2,NE,394,181,No,No,0.76,4734,789,0,2015,2
21,128035,0.01,0.03,4251011460,6625,Yes,High School or below,Female,No,Single,39,\N,3,0,17,Technology Related Job,178,MD,493,216,No,No,0.29,2786,557,0,2015,1
21,128035,0.01,0.03,4251011460,6625,Yes,High School or below,Female,No,Single,39,\N,3,0,17,Technology Related Job,178,MD,493,216,No,No,0.29,1733,577,0,2015,2
24,182992,0.05,0.03,4251058391,6626,Yes,High School or below,Male,Yes,Married,10,\N,1,3,87,Technology Related Job,354,IL,92,1,Yes,No,0.82,3280,820,1,2015,1
24,182992,0.05,0.03,4251058391,6626,Yes,High School or below,Male,Yes,Married,10,\N,1,3,87,Technology Related Job,354,IL,92,1,Yes,No,0.82,5273,659,1,2015,2
26,237950,0,0.03,4251074888,6627,Yes,High School or below,Male,Yes,Married,101,\N,2,5,56,Technology Related Job,31,CA,192,36,No,No,0.35,6373,910,0,2015,1
26,237950,0,0.03,4251074888,6627,Yes,High School or below,Male,Yes,Married,101,\N,2,5,56,Technology Related Job,31,CA,192,36,No,No,0.35,1907,635,0,2015,2
26,237950,0,0.03,4251074888,6627,Yes,High School or below,Male,Yes,Married,101,\N,2,5,56,Technology Related Job,31,CA,192,36,No,No,0.35,431,431,0,2015,3
42,235979,0.02,0,4251056019,6628,Yes,Bachelor or equivalent,Male,Yes,Married,108,\N,0,2,96,Others,391,MI,195,146,No,No,0.56,2462,615,0,2015,1
42,235979,0.02,0,4251056019,6628,Yes,Bachelor or equivalent,Male,Yes,Married,108,\N,0,2,96,Others,391,MI,195,146,No,No,0.56,4199,839,0,2015,2
42,235979,0.02,0,4251056019,6628,Yes,Bachelor or equivalent,Male,Yes,Married,108,\N,0,2,96,Others,391,MI,195,146,No,No,0.56,250,250,0,2015,3
44,40936,0.06,0,4251011979,6629,Yes,Bachelor or equivalent,Male,No,Single,79,\N,2,4,66,Others,67,IA,294,181,No,Yes,0.09,6962,773,0,2015,1
44,40936,0.06,0,4251011979,6629,Yes,Bachelor or equivalent,Male,No,Single,79,\N,2,4,66,Others,67,IA,294,181,No,Yes,0.09,3433,572,0,2015,2
44,40936,0.06,0,4251011979,6629,Yes,Bachelor or equivalent,Male,No,Single,79,\N,2,4,66,Others,67,IA,294,181,No,Yes,0.09,1073,1073,0,2015,3
46,95894,0.01,0.03,4251081812,6630,Yes,Bachelor or equivalent,Female,Yes,Single,50,\N,3,7,35,Technology Related Job,243,CT,394,216,No,No,0.62,3671,1223,0,2015,1
46,95894,0.01,0.03,4251081812,6630,Yes,Bachelor or equivalent,Female,Yes,Single,50,\N,3,7,35,Technology Related Job,243,CT,394,216,No,No,0.62,3210,535,0,2015,2
48,150851,0.05,0.03,4251054396,6631,Yes,Bachelor or equivalent,Female,No,Married,21,\N,0,1,4,Technology Related Job,420,WY,493,1,No,No,0.15,8738,873,0,2015,1
48,150851,0.05,0.03,4251054396,6631,Yes,Bachelor or equivalent,Female,No,Married,21,\N,0,1,4,Technology Related Job,420,WY,493,1,No,No,0.15,5015,835,0,2015,2
48,150851,0.05,0.03,4251054396,6631,Yes,Bachelor or equivalent,Female,No,Married,21,\N,0,1,4,Technology Related Job,420,WY,493,1,No,No,0.15,496,496,0,2015,3
64,148880,0.07,0.01,4251019808,6632,Yes,Master or equivalent,Female,Yes,Married,28,\N,2,6,45,Others,280,KY,496,111,No,No,0.37,6172,1028,0,2015,1
64,148880,0.07,0.01,4251019808,6632,Yes,Master or equivalent,Female,Yes,Married,28,\N,2,6,45,Others,280,KY,496,111,No,No,0.37,1695,847,0,2015,2
66,203838,0.03,0,4251097140,6633,Yes,High School or below,Female,Yes,Married,119,\N,0,0,14,Others,456,FL,96,146,No,No,0.9,7993,799,0,2015,1
66,203838,0.03,0,4251097140,6633,Yes,High School or below,Female,Yes,Married,119,\N,0,0,14,Others,456,FL,96,146,No,No,0.9,1793,448,0,2015,2
68,8795,0.06,0,4251063730,6634,Yes,High School or below,Male,Yes,Single,90,\N,1,2,84,Others,132,AK,195,181,No,No,0.43,6066,758,0,2015,2
71,63752,0.02,0.03,4251040225,6635,Yes,High School or below,Male,No,Married,61,\N,2,5,53,Technology Related Job,308,VT,294,216,No,No,0.96,4859,971,0,2015,1
71,63752,0.02,0.03,4251040225,6635,Yes,High School or below,Male,No,Married,61,\N,2,5,53,Technology Related Job,308,VT,294,216,No,No,0.96,962,481,0,2015,2
73,118710,0.06,0.03,4251076103,6636,Yes,High School or below,Male,Yes,Single,32,\N,3,7,22,Technology Related Job,485,OR,393,1,No,No,0.49,1967,983,0,2015,1
73,118710,0.06,0.03,4251076103,6636,Yes,High School or below,Male,Yes,Single,32,\N,3,7,22,Technology Related Job,485,OR,393,1,No,No,0.49,1277,638,0,2015,2
73,118710,0.06,0.03,4251076103,6636,Yes,High School or below,Male,Yes,Single,32,\N,3,7,22,Technology Related Job,485,OR,393,1,No,No,0.49,1187,1187,0,2015,3
21,116739,0,0.01,4251099591,6637,Yes,High School or below,Male,Yes,Married,39,\N,2,4,63,Others,345,AR,397,111,No,No,0.7,4689,781,0,2015,1
21,116739,0,0.01,4251099591,6637,Yes,High School or below,Male,Yes,Married,39,\N,2,4,63,Others,345,AR,397,111,No,No,0.7,2574,858,0,2015,2
23,171696,0.03,0,4251018543,6638,Yes,High School or below,Male,Yes,Single,10,\N,3,6,32,Others,21,WA,496,146,No,No,0.23,3346,669,0,2015,1
23,171696,0.03,0,4251018543,6638,Yes,High School or below,Male,Yes,Single,10,\N,3,6,32,Others,21,WA,496,146,No,No,0.23,2928,732,0,2015,2
25,226654,0.07,0,4251093355,6639,Yes,Bachelor or equivalent,Female,Yes,Married,101,\N,0,1,1,Technology Related Job,197,RI,95,181,No,No,0.76,3955,791,0,2015,1
25,226654,0.07,0,4251093355,6639,Yes,Bachelor or equivalent,Female,Yes,Married,101,\N,0,1,1,Technology Related Job,197,RI,95,181,No,No,0.76,3197,799,0,2015,2
27,31611,0.03,0.03,4251047760,6640,Yes,Bachelor or equivalent,Female,Yes,Single,72,\N,2,3,71,Technology Related Job,374,NY,195,216,No,Yes,0.29,2362,787,0,2015,1
27,31611,0.03,0.03,4251047760,6640,Yes,Bachelor or equivalent,Female,Yes,Single,72,\N,2,3,71,Technology Related Job,374,NY,195,216,No,Yes,0.29,2888,722,0,2015,2
43,29640,0.05,0.01,4251067902,6641,Yes,Master or equivalent,Female,Yes,Married,79,\N,0,0,11,Others,234,WI,198,76,No,No,0.5,2856,714,0,2015,1
43,29640,0.05,0.01,4251067902,6641,Yes,Master or equivalent,Female,Yes,Married,79,\N,0,0,11,Others,234,WI,198,76,No,No,0.5,533,533,0,2015,2
45,84598,0,0.01,4251069568,6642,Yes,Master or equivalent,Female,No,Single,50,\N,1,2,81,Others,410,SD,297,111,No,No,0.03,642,321,0,2015,1
45,84598,0,0.01,4251069568,6642,Yes,Master or equivalent,Female,No,Single,50,\N,1,2,81,Others,410,SD,297,111,No,No,0.03,3900,650,0,2015,2
47,139555,0.04,0,4251016814,6643,No,PhD or equivalent,Male,Yes,Married,21,\N,3,5,50,Others,86,ND,397,146,No,No,0.56,1943,388,0,2015,1
47,139555,0.04,0,4251016814,6643,No,PhD or equivalent,Male,Yes,Married,21,\N,3,5,50,Others,86,ND,397,146,No,No,0.56,7217,1031,0,2015,2
49,194512,0.07,0,4251031621,6644,Yes,High School or below,Male,Yes,Single,111,\N,0,7,19,Technology Related Job,262,NE,496,181,No,No,0.1,1790,447,0,2015,1
49,194512,0.07,0,4251031621,6644,Yes,High School or below,Male,Yes,Single,111,\N,0,7,19,Technology Related Job,262,NE,496,181,No,No,0.1,6150,878,0,2015,2
12,55413,0.06,0,4251062270,6645,Yes,High School or below,Female,Yes,Single,49,\N,1,4,38,Technology Related Job,435,NH,193,196,No,Yes,0.55,2046,1023,0,2015,1
12,55413,0.06,0,4251062270,6645,Yes,High School or below,Female,Yes,Single,49,\N,1,4,38,Technology Related Job,435,NH,193,196,No,Yes,0.55,3322,664,0,2015,2
67,247499,0.05,0.01,4251092604,6646,Yes,High School or below,Male,Yes,Single,90,\N,0,6,29,Others,299,OK,99,76,No,No,0.84,2928,585,0,2015,1
67,247499,0.05,0.01,4251092604,6646,Yes,High School or below,Male,Yes,Single,90,\N,0,6,29,Others,299,OK,99,76,No,No,0.84,3933,786,0,2015,2
70,52456,0.01,0.01,4251025854,6647,Yes,High School or below,Female,Yes,Married,61,\N,1,1,99,Others,475,NH,198,111,No,No,0.37,3310,662,0,2015,1
70,52456,0.01,0.01,4251025854,6647,Yes,High School or below,Female,Yes,Married,61,\N,1,1,99,Others,475,NH,198,111,No,No,0.37,4465,744,0,2015,2
72,107414,0.04,0,4251091213,6648,Yes,High School or below,Female,No,Single,31,\N,2,3,68,Others,151,MA,297,146,No,No,0.9,1797,599,0,2015,1
72,107414,0.04,0,4251091213,6648,Yes,High School or below,Female,No,Single,31,\N,2,3,68,Others,151,MA,297,146,No,No,0.9,3591,718,0,2015,2
74,162371,0,0,4251014107,6649,Yes,High School or below,Female,Yes,Married,2,\N,3,5,37,Technology Related Job,328,IN,397,181,No,No,0.43,1767,353,0,2015,1
74,162371,0,0,4251014107,6649,Yes,High School or below,Female,Yes,Married,2,\N,3,5,37,Technology Related Job,328,IN,397,181,No,No,0.43,5228,522,0,2015,2
36,23272,0.06,0,4251052208,6650,Yes,Bachelor or equivalent,Male,Yes,Married,60,\N,1,3,56,Technology Related Job,0,KS,94,196,No,No,0.89,4978,711,0,2015,1
36,23272,0.06,0,4251052208,6650,Yes,Bachelor or equivalent,Male,Yes,Married,60,\N,1,3,56,Technology Related Job,0,KS,94,196,No,No,0.89,5285,755,0,2015,2
24,215358,0.06,0.01,4251059388,6651,Yes,Bachelor or equivalent,Female,Yes,Married,101,\N,3,5,47,Others,364,MS,499,76,No,No,0.17,4849,606,1,2015,1
24,215358,0.06,0.01,4251059388,6651,Yes,Bachelor or equivalent,Female,Yes,Married,101,\N,3,5,47,Others,364,MS,499,76,No,No,0.17,2697,539,1,2015,2
24,215358,0.06,0.01,4251059388,6651,Yes,Bachelor or equivalent,Female,Yes,Married,101,\N,3,5,47,Others,364,MS,499,76,No,No,0.17,464,464,1,2015,3
26,20315,0.01,0,4251029904,6652,Yes,Master or equivalent,Male,Yes,Single,71,\N,0,7,16,Others,40,KS,99,111,No,No,0.7,3799,633,0,2015,1
26,20315,0.01,0,4251029904,6652,Yes,Master or equivalent,Male,Yes,Single,71,\N,0,7,16,Others,40,KS,99,111,No,No,0.7,4478,639,0,2015,2
28,75272,0.05,0,4251085202,6653,Yes,Master or equivalent,Male,Yes,Married,42,\N,2,1,86,Others,216,FL,198,146,No,No,0.23,7053,783,0,2015,1
28,75272,0.05,0,4251085202,6653,Yes,Master or equivalent,Male,Yes,Married,42,\N,2,1,86,Others,216,FL,198,146,No,No,0.23,3724,620,0,2015,2
59,186173,0.03,0,4251046327,6654,Yes,PhD or equivalent,Female,No,Married,100,\N,3,7,4,Technology Related Job,389,HI,395,161,No,No,0.69,3160,790,0,2015,1
59,186173,0.03,0,4251046327,6654,Yes,PhD or equivalent,Female,No,Married,100,\N,3,7,4,Technology Related Job,389,HI,395,161,No,No,0.69,6000,750,0,2015,2
61,241130,0.07,0,4251068490,6655,Yes,High School or below,Male,Yes,Single,71,\N,0,1,74,Technology Related Job,65,AZ,494,196,No,No,0.22,5241,655,0,2015,1
61,241130,0.07,0,4251068490,6655,Yes,High School or below,Male,Yes,Single,71,\N,0,1,74,Technology Related Job,65,AZ,494,196,No,No,0.22,3224,460,0,2015,2
49,183216,0.06,0.01,4251022300,6656,Yes,High School or below,Female,Yes,Single,111,\N,3,3,65,Others,429,HI,400,76,No,No,0.51,4974,994,0,2015,1
49,183216,0.06,0.01,4251022300,6656,Yes,High School or below,Female,Yes,Single,111,\N,3,3,65,Others,429,HI,400,76,No,No,0.51,1896,948,0,2015,2
51,238174,0.02,0,4251067911,6657,Yes,High School or below,Female,Yes,Married,82,\N,0,5,34,Others,105,AR,499,111,Yes,No,0.04,4235,1058,0,2015,1
51,238174,0.02,0,4251067911,6657,Yes,High School or below,Female,Yes,Married,82,\N,0,5,34,Others,105,AR,499,111,Yes,No,0.04,829,414,0,2015,2
13,99074,0,0.01,4251045314,6658,Yes,High School or below,Male,Yes,Married,20,\N,1,2,53,Technology Related Job,278,CA,196,126,No,No,0.49,6647,830,0,2015,1
13,99074,0,0.01,4251045314,6658,Yes,High School or below,Male,Yes,Married,20,\N,1,2,53,Technology Related Job,278,CA,196,126,No,No,0.49,6634,1326,0,2015,2
15,154032,0.04,0,4251079899,6659,Yes,High School or below,Female,Yes,Single,111,\N,2,5,22,Technology Related Job,454,WV,296,161,No,No,0.02,1632,816,0,2015,1
15,154032,0.04,0,4251079899,6659,Yes,High School or below,Female,Yes,Single,111,\N,2,5,22,Technology Related Job,454,WV,296,161,No,No,0.02,4148,829,0,2015,2
17,208989,0.07,0,4251050526,6660,Yes,Bachelor or equivalent,Female,No,Single,82,\N,3,7,91,Technology Related Job,130,SD,395,196,No,No,0.55,2317,772,0,2015,1
17,208989,0.07,0,4251050526,6660,Yes,Bachelor or equivalent,Female,No,Single,82,\N,3,7,91,Technology Related Job,130,SD,395,196,No,No,0.55,3526,705,0,2015,2
33,207018,0.01,0.02,4251012681,6661,Yes,Bachelor or equivalent,Female,Yes,Single,89,\N,2,4,32,Technology Related Job,490,CT,398,56,No,No,0.76,5398,1079,0,2015,1
33,207018,0.01,0.02,4251012681,6661,Yes,Bachelor or equivalent,Female,Yes,Single,89,\N,2,4,32,Technology Related Job,490,CT,398,56,No,No,0.76,2371,395,0,2015,2
35,11975,0.05,0.01,4251096093,6662,Yes,Bachelor or equivalent,Female,Yes,Married,60,\N,3,6,1,Technology Related Job,167,WY,498,91,No,No,0.3,2844,568,0,2015,1
35,11975,0.05,0.01,4251096093,6662,Yes,Bachelor or equivalent,Female,Yes,Married,60,\N,3,6,1,Technology Related Job,167,WY,498,91,No,No,0.3,2463,821,0,2015,2
38,66933,0,0.01,4251067667,6663,No,Master or equivalent,Female,Yes,Married,31,\N,0,1,71,Technology Related Job,343,TX,97,126,No,No,0.83,3615,903,0,2015,1
38,66933,0,0.01,4251067667,6663,No,Master or equivalent,Female,Yes,Married,31,\N,0,1,71,Technology Related Job,343,TX,97,126,No,No,0.83,3678,525,0,2015,2
40,121890,0.04,0,4251057130,6664,Yes,Master or equivalent,Male,Yes,Single,2,\N,2,3,40,Technology Related Job,19,OH,196,161,No,No,0.36,3257,1085,0,2015,1
40,121890,0.04,0,4251057130,6664,Yes,Master or equivalent,Male,Yes,Single,2,\N,2,3,40,Technology Related Job,19,OH,196,161,No,No,0.36,2523,630,0,2015,2
42,176848,0,0,4251010885,6665,Yes,PhD or equivalent,Male,Yes,Married,92,\N,3,5,9,Non-technology Related Job,195,NV,295,196,No,No,0.89,1287,1287,0,2015,1
42,176848,0,0,4251010885,6665,Yes,PhD or equivalent,Male,Yes,Married,92,\N,3,5,9,Non-technology Related Job,195,NV,295,196,No,No,0.89,2562,640,0,2015,2
58,174877,0.02,0.02,4251052277,6666,Yes,High School or below,Male,Yes,Single,100,\N,1,2,50,Technology Related Job,55,VT,299,56,No,No,0.1,5732,1146,0,2015,1
58,174877,0.02,0.02,4251052277,6666,Yes,High School or below,Male,Yes,Single,100,\N,1,2,50,Technology Related Job,55,VT,299,56,No,No,0.1,1398,699,0,2015,2
60,229834,0.05,0.01,4251071401,6667,Yes,High School or below,Male,Yes,Married,71,\N,3,5,19,Technology Related Job,232,OR,398,91,No,Yes,0.63,5484,914,0,2015,1
60,229834,0.05,0.01,4251071401,6667,Yes,High School or below,Male,Yes,Married,71,\N,3,5,19,Technology Related Job,232,OR,398,91,No,Yes,0.63,4553,910,0,2015,2
62,34792,0.01,0.01,4251008284,6668,Yes,High School or below,Female,Yes,Single,42,\N,0,7,88,Technology Related Job,408,NJ,497,126,No,No,0.16,2776,694,0,2015,1
62,34792,0.01,0.01,4251008284,6668,Yes,High School or below,Female,Yes,Single,42,\N,0,7,88,Technology Related Job,408,NJ,497,126,No,No,0.16,4184,1046,0,2015,2
78,32821,0.03,0.02,4251085355,6669,Yes,High School or below,Male,Yes,Married,49,\N,2,4,29,Others,268,WA,1,236,No,No,0.37,2695,898,0,2015,1
78,32821,0.03,0.02,4251085355,6669,Yes,High School or below,Male,Yes,Married,49,\N,2,4,29,Others,268,WA,1,236,No,No,0.37,6286,1047,0,2015,2
78,32821,0.03,0.02,4251085355,6669,Yes,High School or below,Male,Yes,Married,49,\N,2,4,29,Others,268,WA,1,236,No,No,0.37,1184,1184,0,2015,3
12,87778,0.07,0.02,4251073124,6670,Yes,Bachelor or equivalent,Female,Yes,Single,20,\N,0,6,98,Technology Related Job,444,SC,100,21,No,No,0.9,4118,686,0,2015,1
12,87778,0.07,0.02,4251073124,6670,Yes,Bachelor or equivalent,Female,Yes,Single,20,\N,0,6,98,Technology Related Job,444,SC,100,21,No,No,0.9,7203,654,0,2015,2
14,142735,0.02,0.02,4251020776,6671,Yes,Bachelor or equivalent,Female,No,Married,111,\N,1,1,68,Technology Related Job,121,NY,199,56,No,No,0.43,5514,919,0,2015,1
14,142735,0.02,0.02,4251020776,6671,Yes,Bachelor or equivalent,Female,No,Married,111,\N,1,1,68,Technology Related Job,121,NY,199,56,No,No,0.43,3323,830,0,2015,2
17,197693,0.06,0.01,4251074884,6672,Yes,Bachelor or equivalent,Male,Yes,Single,82,\N,2,3,37,Technology Related Job,297,MO,299,91,No,No,0.96,3251,650,0,2015,1
17,197693,0.06,0.01,4251074884,6672,Yes,Bachelor or equivalent,Male,Yes,Single,82,\N,2,3,37,Technology Related Job,297,MO,299,91,No,No,0.96,3282,656,0,2015,2
19,2650,0.01,0.01,4251083099,6673,Yes,Bachelor or equivalent,Male,Yes,Married,52,\N,3,5,6,Technology Related Job,473,KY,398,126,No,No,0.49,4935,987,0,2015,1
19,2650,0.01,0.01,4251083099,6673,Yes,Bachelor or equivalent,Male,Yes,Married,52,\N,3,5,6,Technology Related Job,473,KY,398,126,No,No,0.49,1300,1300,0,2015,2
